,index,files,repo
6521,3879,.0220870.s008.docx,figshare_subset
6522,3879,.0220870.s020.docx,figshare_subset
6523,3879,.0220870.s014.docx,figshare_subset
6524,3879,.0220870.s011.docx,figshare_subset
6525,3879,.0220870.s017.docx,figshare_subset
6526,3880,.xls,figshare_subset
6527,3881,.xls,figshare_subset
6528,3882,.xls,figshare_subset
6529,3883,.xls,figshare_subset
6530,3884,.xls,figshare_subset
6531,3885,.xls,figshare_subset
6532,3886,.xls,figshare_subset
6533,3887,.xls,figshare_subset
6534,3888,.xls,figshare_subset
6535,3889,.xls,figshare_subset
6536,3890,.xls,figshare_subset
6537,3891,.xls,figshare_subset
6538,3892,.pdf,figshare_subset
6539,3893,.pdf,figshare_subset
6540,3894,.zip,figshare_subset
6541,3895,.0220113.s009.tiff,figshare_subset
6542,3895,.0220113.s008.tiff,figshare_subset
6543,3895,.0220113.s013.xlsx,figshare_subset
6544,3895,.0220113.s001.tiff,figshare_subset
6545,3895,.0220113.s011.xlsx,figshare_subset
6546,3895,.0220113.s005.tiff,figshare_subset
6547,3895,.0220113.s003.tiff,figshare_subset
6548,3895,.0220113.s002.tiff,figshare_subset
6549,3895,.0220113.s006.tiff,figshare_subset
6550,3895,.0220113.s015.xlsx,figshare_subset
6551,3895,.0220113.s014.xlsx,figshare_subset
6552,3895,.0220113.s010.tiff,figshare_subset
6553,3895,.0220113.s016.xlsx,figshare_subset
6554,3895,.0220113.s007.tiff,figshare_subset
6555,3895,.0220113.s004.tiff,figshare_subset
6556,3895,.0220113.s012.xlsx,figshare_subset
6557,3896,.1006604.s001.docx,figshare_subset
6558,3896,.1006604.s002.tif,figshare_subset
6559,3896,.1006604.s003.tif,figshare_subset
6560,3897,.1007242.s003.docx,figshare_subset
6561,3897,.1007242.s009.eps,figshare_subset
6562,3897,.1007242.s007.pdf,figshare_subset
6563,3897,.1007242.s002.xlsx,figshare_subset
6564,3897,.1007242.s001.xlsx,figshare_subset
6565,3897,.1007242.s005.htm,figshare_subset
6566,3897,.1007242.s008.eps,figshare_subset
6567,3897,.1007242.s011.eps,figshare_subset
6568,3897,.1007242.s006.docx,figshare_subset
6569,3897,.1007242.s004.htm,figshare_subset
6570,3897,.1007242.s010.eps,figshare_subset
6571,3898,.pdf,figshare_subset
6572,3899,.PDF,figshare_subset
6573,3900,.PDF,figshare_subset
6574,3901,.PDF,figshare_subset
6575,3902,.xlsx,figshare_subset
6576,3903,.xlsx,figshare_subset
6577,3904,.xlsx,figshare_subset
6578,3905,.xlsx,figshare_subset
6579,3906,.docx,figshare_subset
6580,3907,.xlsx,figshare_subset
6581,3908,.pdf,figshare_subset
6582,3909,.0221202.s001.docx,figshare_subset
6583,3909,.0221202.s002.xlsx,figshare_subset
6584,3910,.zip,figshare_subset
6585,3911,.xlsx,figshare_subset
6586,3912,.xlsx,figshare_subset
6587,3913,.xlsx,figshare_subset
6588,3914,.xlsx,figshare_subset
6589,3915,.xlsx,figshare_subset
6590,3916,.xlsx,figshare_subset
6591,3917,.xlsx,figshare_subset
6592,3918,.zip,figshare_subset
6593,3919,.pdf,figshare_subset
6594,3920,.pdf,figshare_subset
6595,3921,.pdf,figshare_subset
6596,3922,.pdf,figshare_subset
6597,3923,.zip,figshare_subset
6598,3924,.docx,figshare_subset
6599,3925,.docx,figshare_subset
6600,3926,.docx,figshare_subset
6601,3927,.docx,figshare_subset
6602,3928,.docx,figshare_subset
6603,3929,.xlsx,figshare_subset
6604,3930,.docx,figshare_subset
6605,3931,.xlsx,figshare_subset
6606,3932,.docx,figshare_subset
6607,3933,.xls,figshare_subset
6608,3933,.jpg,figshare_subset
6609,3934,.zip,figshare_subset
6610,3935,.zip,figshare_subset
6611,3936,.xlsx,figshare_subset
6612,3937,.xls,figshare_subset
6613,3938,.csv,figshare_subset
6614,3938,.docx,figshare_subset
6615,3938,.pdf,figshare_subset
6616,3938,.RData,figshare_subset
6617,3939,.xlsx,figshare_subset
6618,3940,.xlsx,figshare_subset
6619,3941,.xlsx,figshare_subset
6620,3942,.1177_0022242919873106.zip,figshare_subset
6621,3943,.xls,figshare_subset
6622,3944,.xls,figshare_subset
6623,3945,.DOCX,figshare_subset
6624,3946,.xlsx,figshare_subset
6625,3947,.1007332.s001.docx,figshare_subset
6626,3947,.1007332.s013.tif,figshare_subset
6627,3947,.1007332.s014.tif,figshare_subset
6628,3947,.1007332.s017.tif,figshare_subset
6629,3947,.1007332.s016.tif,figshare_subset
6630,3947,.1007332.s006.xlsx,figshare_subset
6631,3947,.1007332.s010.tif,figshare_subset
6632,3947,.1007332.s015.tif,figshare_subset
6633,3947,.1007332.s008.zip,figshare_subset
6634,3947,.1007332.s004.xlsx,figshare_subset
6635,3947,.1007332.s011.tif,figshare_subset
6636,3947,.1007332.s002.xlsx,figshare_subset
6637,3947,.1007332.s009.tif,figshare_subset
6638,3947,.1007332.s007.csv,figshare_subset
6639,3947,.1007332.s003.xlsx,figshare_subset
6640,3947,.1007332.s012.tif,figshare_subset
6641,3947,.1007332.s005.xlsx,figshare_subset
6642,3948,.zip,figshare_subset
6643,3949,.json.gz,figshare_subset
6644,3950,.json.gz,figshare_subset
6645,3951,.json.gz,figshare_subset
6646,3952,.json.gz,figshare_subset
6647,3953,.json.gz,figshare_subset
6648,3954,.gz,figshare_subset
6649,3955,.gz,figshare_subset
6650,3956,.json.gz,figshare_subset
6651,3957,.json.gz,figshare_subset
6652,3958,.zip,figshare_subset
6653,3959,.PDF,figshare_subset
6654,3960,.xlsx,figshare_subset
6655,3961,.pdf,figshare_subset
6656,3962,.0221339.s007.pdf,figshare_subset
6657,3962,.0221339.s001.pdf,figshare_subset
6658,3962,.0221339.s008.pdf,figshare_subset
6659,3962,.0221339.s003.docx,figshare_subset
6660,3962,.0221339.s004.pdf,figshare_subset
6661,3962,.0221339.s005.pdf,figshare_subset
6662,3962,.0221339.s002.pdf,figshare_subset
6663,3962,.0221339.s006.pdf,figshare_subset
6664,3963,.1007276.s001.pdf,figshare_subset
6665,3963,.1007276.s002.zip,figshare_subset
6666,3963,.1007276.s003.zip,figshare_subset
6667,3964,.1007349.s009.tiff,figshare_subset
6668,3964,.1007349.s008.tiff,figshare_subset
6669,3964,.1007349.s010.tiff,figshare_subset
6670,3964,.1007349.s003.docx,figshare_subset
6671,3964,.1007349.s001.docx,figshare_subset
6672,3964,.1007349.s006.docx,figshare_subset
6673,3964,.1007349.s002.docx,figshare_subset
6674,3964,.1007349.s005.docx,figshare_subset
6675,3964,.1007349.s007.xlsx,figshare_subset
6676,3964,.1007349.s004.docx,figshare_subset
6677,3965,,figshare_subset
6678,3966,.FNN.co2.flux.1990.2017.zip,figshare_subset
6679,3967,.json.gz,figshare_subset
6680,3968,.json.gz,figshare_subset
6681,3969,.json.gz,figshare_subset
6682,3970,.mat,figshare_subset
6683,3971,.docx,figshare_subset
6684,3972,.docx,figshare_subset
6685,3973,.1007283.s008.tif,figshare_subset
6686,3973,.1007283.s005.tif,figshare_subset
6687,3973,.1007283.s004.xlsx,figshare_subset
6688,3973,.1007283.s007.tif,figshare_subset
6689,3973,.1007283.s001.xlsx,figshare_subset
6690,3973,.1007283.s002.xlsx,figshare_subset
6691,3973,.1007283.s006.tif,figshare_subset
6692,3973,.1007283.s003.xlsx,figshare_subset
6693,3974,.csv,figshare_subset
6694,3975,.0219502.s003.eps,figshare_subset
6695,3975,.0219502.s004.eps,figshare_subset
6696,3975,.0219502.s002.eps,figshare_subset
6697,3975,.0219502.s005.eps,figshare_subset
6698,3975,.0219502.s001.eps,figshare_subset
6699,3975,.0219502.s006.pdf,figshare_subset
6700,3976,.xls,figshare_subset
6701,3977,.xlsx,figshare_subset
6702,3978,.xlsx,figshare_subset
6703,3979,.xlsx,figshare_subset
6704,3980,.xlsx,figshare_subset
6705,3981,.xlsx,figshare_subset
6706,3982,.xlsx,figshare_subset
6707,3983,.xlsx,figshare_subset
6708,3984,.DOCX,figshare_subset
6709,3985,.xls,figshare_subset
6710,3986,.DOCX,figshare_subset
6711,3987,.ZIP,figshare_subset
6712,3988,.0221476.s001.doc,figshare_subset
6713,3988,.0221476.s002.docx,figshare_subset
6714,3989,.xls,figshare_subset
6715,3990,.zip,figshare_subset
6716,3991,.zip,figshare_subset
6717,3992,,figshare_subset
6718,3993,.xlsx,figshare_subset
6719,3994,.1007158.s005.docx,figshare_subset
6720,3994,.1007158.s008.xlsx,figshare_subset
6721,3994,.1007158.s006.xlsx,figshare_subset
6722,3994,.1007158.s007.xlsx,figshare_subset
6723,3994,.1007158.s001.pptx,figshare_subset
6724,3994,.1007158.s003.mp4,figshare_subset
6725,3994,.1007158.s009.docx,figshare_subset
6726,3994,.1007158.s002.mp4,figshare_subset
6727,3994,.1007158.s004.mp4,figshare_subset
6728,3995,.xls,figshare_subset
6729,3996,.xls,figshare_subset
6730,3997,.xls,figshare_subset
6731,3998,.xls,figshare_subset
6732,3999,.xlsx,figshare_subset
6733,4000,.xlsx,figshare_subset
6734,4001,.xlsx,figshare_subset
6735,4002,.xlsx,figshare_subset
6736,4003,.xlsx,figshare_subset
6737,4004,.PDF,figshare_subset
6738,4005,.zip,figshare_subset
6739,4006,.csv,figshare_subset
6740,4007,.0220623.s002.docx,figshare_subset
6741,4007,.0220623.s001.docx,figshare_subset
6742,4008,.zip,figshare_subset
6743,4009,.DOCX,figshare_subset
6744,4010,.zip,figshare_subset
6745,4011,.zip,figshare_subset
6746,4012,.zip,figshare_subset
6747,4013,.zip,figshare_subset
6748,4014,.zip,figshare_subset
6749,4015,.zip,figshare_subset
6750,4016,.zip,figshare_subset
6751,4017,.0222271.s001.pdf,figshare_subset
6752,4017,.0222271.s002.pdf,figshare_subset
6753,4018,.1007329.s002.xlsx,figshare_subset
6754,4018,.1007329.s001.pdf,figshare_subset
6755,4019,.sdf,figshare_subset
6756,4020,.sdf,figshare_subset
6757,4021,.sdf,figshare_subset
6758,4022,.sdf,figshare_subset
6759,4023,.gz,figshare_subset
6760,4024,.ttl,figshare_subset
6761,4025,.zip,figshare_subset
6762,4026,.rar,figshare_subset
6763,4027,.zip,figshare_subset
6764,4028,.0221720.s001.tif,figshare_subset
6765,4028,.0221720.s002.tif,figshare_subset
6766,4028,.0221720.s004.tif,figshare_subset
6767,4028,.0221720.s003.tif,figshare_subset
6768,4028,.0221720.s005.tif,figshare_subset
6769,4028,.0221720.s006.tif,figshare_subset
6770,4029,.0222276.s001.docx,figshare_subset
6771,4029,.0222276.s002.docx,figshare_subset
6772,4030,.xls,figshare_subset
6773,4031,.xls,figshare_subset
6774,4032,.zip,figshare_subset
6775,4033,.zip,figshare_subset
6776,4034,.PDF,figshare_subset
6777,4035,.zip,figshare_subset
6778,4036,.csv,figshare_subset
6779,4036,.json,figshare_subset
6780,4037,.0222380.s006.pdf,figshare_subset
6781,4037,.0222380.s004.pdf,figshare_subset
6782,4037,.0222380.s001.pdf,figshare_subset
6783,4037,.0222380.s002.pdf,figshare_subset
6784,4037,.0222380.s003.tiff,figshare_subset
6785,4037,.0222380.s005.pdf,figshare_subset
6786,4037,.0222380.s007.pdf,figshare_subset
6787,4038,.RDs,figshare_subset
6788,4039,.xlsx,figshare_subset
6789,4040,.kb,figshare_subset
6790,4041,.pdf,figshare_subset
6791,4042,.zip,figshare_subset
6792,4043,.zip,figshare_subset
6793,4044,.zip,figshare_subset
6794,4045,.xlsx,figshare_subset
6795,4046,.xlsx,figshare_subset
6796,4047,.docx,figshare_subset
6797,4047,.xlsx,figshare_subset
6798,4048,.csv,figshare_subset
6799,4048,.pdf,figshare_subset
6800,4049,.csv,figshare_subset
6801,4050,.docx,figshare_subset
6802,4051,.docx,figshare_subset
6803,4052,.xls,figshare_subset
6804,4053,.xls,figshare_subset
6805,4054,.docx,figshare_subset
6806,4054,.xlsx,figshare_subset
6807,4055,.0222528.s006.jmp,figshare_subset
6808,4055,.0222528.s007.txt,figshare_subset
6809,4055,.0222528.s001.TIF,figshare_subset
6810,4055,.0222528.s003.jmp,figshare_subset
6811,4055,.0222528.s008.txt,figshare_subset
6812,4055,.0222528.s005.jmp,figshare_subset
6813,4055,.0222528.s002.TIF,figshare_subset
6814,4055,.0222528.s004.jmp,figshare_subset
6815,4056,.xls,figshare_subset
6816,4057,.csv,figshare_subset
6817,4057,.docx,figshare_subset
6818,4057,.pdf,figshare_subset
6819,4057,.RData,figshare_subset
6820,4058,.zip,figshare_subset
6821,4059,.0219639.s004.tif,figshare_subset
6822,4059,.0219639.s001.html,figshare_subset
6823,4059,.0219639.s005.tif,figshare_subset
6824,4059,.0219639.s006.tif,figshare_subset
6825,4059,.0219639.s003.tif,figshare_subset
6826,4059,.0219639.s002.tif,figshare_subset
6827,4059,.0219639.s007.docx,figshare_subset
6828,4060,.xls,figshare_subset
6829,4061,.xls,figshare_subset
6830,4061,.jpg,figshare_subset
6831,4062,.csv,figshare_subset
6832,4063,.csv,figshare_subset
6833,4063,.json,figshare_subset
6834,4063,.zip,figshare_subset
6835,4064,.0222030.s001.tif,figshare_subset
6836,4064,.0222030.s002.tif,figshare_subset
6837,4065,.0223012.s002.docx,figshare_subset
6838,4065,.0223012.s003.csv,figshare_subset
6839,4065,.0223012.s001.docx,figshare_subset
6840,4066,.xls,figshare_subset
6841,4067,.xls,figshare_subset
6842,4068,.xls,figshare_subset
6843,4069,.xls,figshare_subset
6844,4070,.1008382.s008.docx,figshare_subset
6845,4070,.1008382.s004.tiff,figshare_subset
6846,4070,.1008382.s001.tiff,figshare_subset
6847,4070,.1008382.s011.txt,figshare_subset
6848,4070,.1008382.s009.docx,figshare_subset
6849,4070,.1008382.s010.pdf,figshare_subset
6850,4070,.1008382.s012.xlsx,figshare_subset
6851,4070,.1008382.s005.tiff,figshare_subset
6852,4070,.1008382.s002.tiff,figshare_subset
6853,4070,.1008382.s003.tiff,figshare_subset
6854,4070,.1008382.s007.docx,figshare_subset
6855,4070,.1008382.s006.tiff,figshare_subset
6856,4071,.txt,figshare_subset
6857,4072,.txt,figshare_subset
6858,4073,.txt,figshare_subset
6859,4074,.txt,figshare_subset
6860,4075,.docx,figshare_subset
6861,4076,.docx,figshare_subset
6862,4077,.pdf,figshare_subset
6863,4078,.csv,figshare_subset
6864,4078,.names,figshare_subset
6865,4079,.0222983.s001.zip,figshare_subset
6866,4079,.0222983.s002.zip,figshare_subset
6867,4080,.csv,figshare_subset
6868,4080,.json,figshare_subset
6869,4081,.ttl,figshare_subset
6870,4082,.rar,figshare_subset
6871,4083,.zip,figshare_subset
6872,4084,.0222599.s002.docx,figshare_subset
6873,4084,.0222599.s001.docx,figshare_subset
6874,4085,.1007381.s001.xlsx,figshare_subset
6875,4085,.1007381.s002.xlsx,figshare_subset
6876,4085,.1007381.s003.xlsx,figshare_subset
6877,4086,.xls,figshare_subset
6878,4087,.xls,figshare_subset
6879,4088,.xls,figshare_subset
6880,4089,.xls,figshare_subset
6881,4090,.xls,figshare_subset
6882,4091,.xls,figshare_subset
6883,4092,.xls,figshare_subset
6884,4093,.xls,figshare_subset
6885,4094,.xls,figshare_subset
6886,4095,.xls,figshare_subset
6887,4096,.xls,figshare_subset
6888,4097,.xls,figshare_subset
6889,4098,.xls,figshare_subset
6890,4099,.xlsx,figshare_subset
6891,4100,.zip,figshare_subset
6892,4101,.DOCX,figshare_subset
6893,4102,.zip,figshare_subset
6894,4103,.xls,figshare_subset
6895,4103,.jpg,figshare_subset
6896,4104,.DOCX,figshare_subset
6897,4105,.zip,figshare_subset
6898,4106,.xlsx,figshare_subset
6899,4107,.xls,figshare_subset
6900,4108,.xls,figshare_subset
6901,4109,.xls,figshare_subset
6902,4110,.xls,figshare_subset
6903,4111,.xls,figshare_subset
6904,4112,.xls,figshare_subset
6905,4113,.0223010.s001.zip,figshare_subset
6906,4113,.0223010.s005.zip,figshare_subset
6907,4113,.0223010.s004.zip,figshare_subset
6908,4113,.0223010.s003.zip,figshare_subset
6909,4113,.0223010.s002.zip,figshare_subset
6910,4114,.docx,figshare_subset
6911,4115,.txt,figshare_subset
6912,4116,.txt,figshare_subset
6913,4117,.txt,figshare_subset
6914,4118,.txt,figshare_subset
6915,4119,.txt,figshare_subset
6916,4120,.txt,figshare_subset
6917,4121,.txt,figshare_subset
6918,4122,.xlsx,figshare_subset
6919,4123,.csv,figshare_subset
6920,4123,.json,figshare_subset
6921,4124,.xlsx,figshare_subset
6922,4124,.txt,figshare_subset
6923,4124,.png,figshare_subset
6924,4124,.zip,figshare_subset
6925,4124,.csv,figshare_subset
6926,4124,.pdf,figshare_subset
6927,4125,.zip,figshare_subset
6928,4126,.docx,figshare_subset
6929,4127,.docx,figshare_subset
6930,4128,.zip,figshare_subset
6931,4129,.0223276.s001.xlsx,figshare_subset
6932,4129,.0223276.s002.zip,figshare_subset
6933,4129,.0223276.s003.docx,figshare_subset
6934,4130,.xls,figshare_subset
6935,4131,.xls,figshare_subset
6936,4132,.PDF,figshare_subset
6937,4133,.PDF,figshare_subset
6938,4134,.PDF,figshare_subset
6939,4135,.PDF,figshare_subset
6940,4136,.csv,figshare_subset
6941,4136,.json,figshare_subset
6942,4137,.xlsx,figshare_subset
6943,4138,.3000416.s008.tif,figshare_subset
6944,4138,.3000416.s007.tif,figshare_subset
6945,4138,.3000416.s004.tif,figshare_subset
6946,4138,.3000416.s003.avi,figshare_subset
6947,4138,.3000416.s009.tif,figshare_subset
6948,4138,.3000416.s010.tif,figshare_subset
6949,4138,.3000416.s001.docx,figshare_subset
6950,4138,.3000416.s002.avi,figshare_subset
6951,4138,.3000416.s005.tif,figshare_subset
6952,4138,.3000416.s006.tif,figshare_subset
6953,4138,.3000416.s011.tif,figshare_subset
6954,4139,.0223682.s001.docx,figshare_subset
6955,4139,.0223682.s002.mat,figshare_subset
6956,4140,.0223931.s002.pdf,figshare_subset
6957,4140,.0223931.s001.pdf,figshare_subset
6958,4141,.0222637.s005.xlsx,figshare_subset
6959,4141,.0222637.s006.xlsx,figshare_subset
6960,4141,.0222637.s001.pdf,figshare_subset
6961,4141,.0222637.s004.xlsx,figshare_subset
6962,4141,.0222637.s002.pdf,figshare_subset
6963,4141,.0222637.s003.pdf,figshare_subset
6964,4142,.0223362.s001.zip,figshare_subset
6965,4142,.0223362.s002.zip,figshare_subset
6966,4143,.xls,figshare_subset
6967,4144,.xls,figshare_subset
6968,4145,.xls,figshare_subset
6969,4146,.xls,figshare_subset
6970,4147,.xls,figshare_subset
6971,4148,.xlsx,figshare_subset
6972,4149,.pdf,figshare_subset
6973,4150,.pdf,figshare_subset
6974,4151,.docx,figshare_subset
6975,4152,.XLSX,figshare_subset
6976,4153,.XLSX,figshare_subset
6977,4154,.XLSX,figshare_subset
6978,4155,.xlsx,figshare_subset
6979,4156,.DOCX,figshare_subset
6980,4157,.DOCX,figshare_subset
6981,4158,.DOCX,figshare_subset
6982,4159,.DOCX,figshare_subset
6983,4160,.DOCX,figshare_subset
6984,4161,.zip,figshare_subset
6985,4162,.docx,figshare_subset
6986,4163,.zip,figshare_subset
6987,4164,.CSV,figshare_subset
6988,4165,.XLSX,figshare_subset
6989,4166,.XLS,figshare_subset
6990,4167,.XLSX,figshare_subset
6991,4168,.XLSX,figshare_subset
6992,4169,.CSV,figshare_subset
6993,4170,.CSV,figshare_subset
6994,4171,.CSV,figshare_subset
6995,4172,.XLSX,figshare_subset
6996,4173,.XLSX,figshare_subset
6997,4174,.XLSX,figshare_subset
6998,4175,.DOCX,figshare_subset
6999,4176,.DOCX,figshare_subset
7000,4177,.DOCX,figshare_subset
7001,4178,.txt,figshare_subset
7002,4178,.zip,figshare_subset
7003,4178,.jpg,figshare_subset
7004,4178,.csv,figshare_subset
7005,4178,.docx,figshare_subset
7006,4178,.rtf,figshare_subset
7007,4178,.SxSJL primers 71-125 Hhs.xlsx,figshare_subset
7008,4179,.0223318.s002.docx,figshare_subset
7009,4179,.0223318.s001.docx,figshare_subset
7010,4180,.xls,figshare_subset
7011,4181,.xls,figshare_subset
7012,4182,.xls,figshare_subset
7013,4183,.xls,figshare_subset
7014,4184,.xlsx,figshare_subset
7015,4185,.xlsx,figshare_subset
7016,4186,.xlsx,figshare_subset
7017,4187,.xlsx,figshare_subset
7018,4188,.sqlite,figshare_subset
7019,4189,.zip,figshare_subset
7020,4190,.0223821.s001.csv,figshare_subset
7021,4190,.0223821.s002.docx,figshare_subset
7022,4191,.3000443.s004.pdf,figshare_subset
7023,4191,.3000443.s001.pdf,figshare_subset
7024,4191,.3000443.s026.xlsx,figshare_subset
7025,4191,.3000443.s005.pdf,figshare_subset
7026,4191,.3000443.s009.pdf,figshare_subset
7027,4191,.3000443.s011.pdf,figshare_subset
7028,4191,.3000443.s006.pdf,figshare_subset
7029,4191,.3000443.s019.xlsx,figshare_subset
7030,4191,.3000443.s013.pdf,figshare_subset
7031,4191,.3000443.s021.xlsx,figshare_subset
7032,4191,.3000443.s027.xlsx,figshare_subset
7033,4191,.3000443.s003.pdf,figshare_subset
7034,4191,.3000443.s018.xlsx,figshare_subset
7035,4191,.3000443.s014.pdf,figshare_subset
7036,4191,.3000443.s022.xlsx,figshare_subset
7037,4191,.3000443.s020.xlsx,figshare_subset
7038,4191,.3000443.s017.pdf,figshare_subset
7039,4191,.3000443.s012.pdf,figshare_subset
7040,4191,.3000443.s016.pdf,figshare_subset
7041,4191,.3000443.s028.xlsx,figshare_subset
7042,4191,.3000443.s023.xlsx,figshare_subset
7043,4191,.3000443.s007.pdf,figshare_subset
7044,4191,.3000443.s008.pdf,figshare_subset
7045,4191,.3000443.s024.xlsx,figshare_subset
7046,4191,.3000443.s025.xlsx,figshare_subset
7047,4191,.3000443.s015.pdf,figshare_subset
7048,4191,.3000443.s010.pdf,figshare_subset
7049,4191,.3000443.s002.pdf,figshare_subset
7050,4192,.xls,figshare_subset
7051,4193,.0223279.s001.docx,figshare_subset
7052,4193,.0223279.s002.docx,figshare_subset
7053,4193,.0223279.s003.docx,figshare_subset
7054,4194,.xls,figshare_subset
7055,4195,.xls,figshare_subset
7056,4196,.xls,figshare_subset
7057,4197,.xlsx,figshare_subset
7058,4198,.docx,figshare_subset
7059,4199,.xlsx,figshare_subset
7060,4200,.pdf,figshare_subset
7061,4201,.pdf,figshare_subset
7062,4202,.zip,figshare_subset
7063,4203,.txt,figshare_subset
7064,4204,.xlsx,figshare_subset
7065,4205,.xlsx,figshare_subset
7066,4206,.zip,figshare_subset
7067,4207,.xlsx,figshare_subset
7068,4208,.tar,figshare_subset
7069,4209,.doc,figshare_subset
7070,4210,.XLSX,figshare_subset
7071,4211,.pdf,figshare_subset
7072,4212,.0224453.s006.pdf,figshare_subset
7073,4212,.0224453.s008.pdf,figshare_subset
7074,4212,.0224453.s003.pdf,figshare_subset
7075,4212,.0224453.s004.pdf,figshare_subset
7076,4212,.0224453.s007.pdf,figshare_subset
7077,4212,.0224453.s002.pdf,figshare_subset
7078,4212,.0224453.s001.pdf,figshare_subset
7079,4212,.0224453.s005.pdf,figshare_subset
7080,4213,.xls,figshare_subset
7081,4214,.xls,figshare_subset
7082,4215,.pdf,figshare_subset
7083,4216,.1007467.s005.tif,figshare_subset
7084,4216,.1007467.s014.tif,figshare_subset
7085,4216,.1007467.s015.tif,figshare_subset
7086,4216,.1007467.s004.tif,figshare_subset
7087,4216,.1007467.s008.tif,figshare_subset
7088,4216,.1007467.s002.xlsx,figshare_subset
7089,4216,.1007467.s001.xlsx,figshare_subset
7090,4216,.1007467.s003.tif,figshare_subset
7091,4216,.1007467.s013.tif,figshare_subset
7092,4216,.1007467.s009.pdf,figshare_subset
7093,4216,.1007467.s012.tif,figshare_subset
7094,4216,.1007467.s006.tif,figshare_subset
7095,4216,.1007467.s011.tif,figshare_subset
7096,4216,.1007467.s007.tif,figshare_subset
7097,4216,.1007467.s010.tif,figshare_subset
7098,4217,.1007480.s001.docx,figshare_subset
7099,4217,.1007480.s003.docx,figshare_subset
7100,4217,.1007480.s002.docx,figshare_subset
7101,4217,.1007480.s006.docx,figshare_subset
7102,4217,.1007480.s004.docx,figshare_subset
7103,4217,.1007480.s005.docx,figshare_subset
7104,4218,.ZIP,figshare_subset
7105,4219,.docx,figshare_subset
7106,4220,.xls,figshare_subset
7107,4221,.xls,figshare_subset
7108,4222,.xls,figshare_subset
7109,4223,.xls,figshare_subset
7110,4224,.xls,figshare_subset
7111,4225,.xls,figshare_subset
7112,4226,.xls,figshare_subset
7113,4227,.xls,figshare_subset
7114,4228,.xls,figshare_subset
7115,4229,.xls,figshare_subset
7116,4230,.xls,figshare_subset
7117,4231,.xls,figshare_subset
7118,4232,.xls,figshare_subset
7119,4233,.xls,figshare_subset
7120,4234,.xls,figshare_subset
7121,4235,.xls,figshare_subset
7122,4236,.xls,figshare_subset
7123,4237,.0224521.s001.tif,figshare_subset
7124,4237,.0224521.s006.tif,figshare_subset
7125,4237,.0224521.s008.tif,figshare_subset
7126,4237,.0224521.s005.tif,figshare_subset
7127,4237,.0224521.s004.tif,figshare_subset
7128,4237,.0224521.s003.tif,figshare_subset
7129,4237,.0224521.s007.tif,figshare_subset
7130,4237,.0224521.s009.tif,figshare_subset
7131,4237,.0224521.s002.tif,figshare_subset
7132,4238,.csv,figshare_subset
7133,4239,.DOCX,figshare_subset
7134,4240,.pdf,figshare_subset
7135,4241,.ZIP,figshare_subset
7136,4242,.zip,figshare_subset
7137,4243,.predictions.tar.gz,figshare_subset
7138,4243,.predictions.csv,figshare_subset
7139,4244,.tar.gz,figshare_subset
7140,4244,.zip,figshare_subset
7141,4245,.xlsx,figshare_subset
7142,4246,.xlsx,figshare_subset
7143,4247,.xlsx,figshare_subset
7144,4248,.xlsx,figshare_subset
7145,4249,.pdf,figshare_subset
7146,4250,.0224502.s002.docx,figshare_subset
7147,4250,.0224502.s003.zip,figshare_subset
7148,4250,.0224502.s001.docx,figshare_subset
7149,4251,.xls,figshare_subset
7150,4252,.xls,figshare_subset
7151,4253,.xls,figshare_subset
7152,4254,.xls,figshare_subset
7153,4255,.xls,figshare_subset
7154,4256,.xls,figshare_subset
7155,4257,.xls,figshare_subset
7156,4258,.0224582.s001.docx,figshare_subset
7157,4258,.0224582.s007.tif,figshare_subset
7158,4258,.0224582.s008.tif,figshare_subset
7159,4258,.0224582.s004.docx,figshare_subset
7160,4258,.0224582.s006.pptx,figshare_subset
7161,4258,.0224582.s005.docx,figshare_subset
7162,4258,.0224582.s003.docx,figshare_subset
7163,4258,.0224582.s002.docx,figshare_subset
7164,4259,.xls,figshare_subset
7165,4260,.xls,figshare_subset
7166,4261,.xls,figshare_subset
7167,4262,.xlsx,figshare_subset
7168,4263,.1007424.s009.eps,figshare_subset
7169,4263,.1007424.s010.eps,figshare_subset
7170,4263,.1007424.s001.eps,figshare_subset
7171,4263,.1007424.s004.eps,figshare_subset
7172,4263,.1007424.s003.eps,figshare_subset
7173,4263,.1007424.s007.eps,figshare_subset
7174,4263,.1007424.s006.eps,figshare_subset
7175,4263,.1007424.s005.eps,figshare_subset
7176,4263,.1007424.s002.eps,figshare_subset
7177,4263,.1007424.s008.eps,figshare_subset
7178,4263,.1007424.s011.pdf,figshare_subset
7179,4264,.1007419.s005.tar.gz,figshare_subset
7180,4264,.1007419.s010.xlsx,figshare_subset
7181,4264,.1007419.s009.pdf,figshare_subset
7182,4264,.1007419.s011.tab,figshare_subset
7183,4264,.1007419.s006.tar.gz,figshare_subset
7184,4264,.1007419.s003.pdf,figshare_subset
7185,4264,.1007419.s002.pdf,figshare_subset
7186,4264,.1007419.s007.tar.gz,figshare_subset
7187,4264,.1007419.s012.tab,figshare_subset
7188,4264,.1007419.s008.pdf,figshare_subset
7189,4264,.1007419.s004.pdf,figshare_subset
7190,4264,.1007419.s013.xlsx,figshare_subset
7191,4264,.1007419.s001.pdf,figshare_subset
