,index,files,repo
1134,212,.11.bmp,dataverse_datasets
1135,212,.200.bmp,dataverse_datasets
1136,212,.10.bmp,dataverse_datasets
1137,212,.142.bmp,dataverse_datasets
1138,212,.0.bmp,dataverse_datasets
1139,212,.35.bmp,dataverse_datasets
1140,212,.152.bmp,dataverse_datasets
1141,212,.16.bmp,dataverse_datasets
1142,212,.198.bmp,dataverse_datasets
1143,212,.42.bmp,dataverse_datasets
1144,212,.169.bmp,dataverse_datasets
1145,212,.92.bmp,dataverse_datasets
1146,212,.8.bmp,dataverse_datasets
1147,212,.131.bmp,dataverse_datasets
1148,212,.73.bmp,dataverse_datasets
1149,212,.66.bmp,dataverse_datasets
1150,212,.36.bmp,dataverse_datasets
1151,212,.176.bmp,dataverse_datasets
1152,212,.60.bmp,dataverse_datasets
1153,212,.179.bmp,dataverse_datasets
1154,212,.45.bmp,dataverse_datasets
1155,212,.112.bmp,dataverse_datasets
1156,212,.175.bmp,dataverse_datasets
1157,212,.174.bmp,dataverse_datasets
1158,212,.100.bmp,dataverse_datasets
1159,212,.118.bmp,dataverse_datasets
1160,212,.132.bmp,dataverse_datasets
1161,212,.80.bmp,dataverse_datasets
1162,212,.202.bmp,dataverse_datasets
1163,212,.184.bmp,dataverse_datasets
1164,212,.69.bmp,dataverse_datasets
1165,212,.83.bmp,dataverse_datasets
1166,212,.68.bmp,dataverse_datasets
1167,212,.h5,dataverse_datasets
1168,212,.173.bmp,dataverse_datasets
1169,212,.55.bmp,dataverse_datasets
1170,212,.145.bmp,dataverse_datasets
1171,212,.22.bmp,dataverse_datasets
1172,212,.91.bmp,dataverse_datasets
1173,212,.117.bmp,dataverse_datasets
1174,212,.157.bmp,dataverse_datasets
1175,212,.133.bmp,dataverse_datasets
1176,212,.33.bmp,dataverse_datasets
1177,212,.151.bmp,dataverse_datasets
1178,212,.71.bmp,dataverse_datasets
1179,212,.124.bmp,dataverse_datasets
1180,212,.96.bmp,dataverse_datasets
1181,212,.185.bmp,dataverse_datasets
1182,212,.76.bmp,dataverse_datasets
1183,212,.82.bmp,dataverse_datasets
1184,212,.88.bmp,dataverse_datasets
1185,212,.19.bmp,dataverse_datasets
1186,212,.128.bmp,dataverse_datasets
1187,212,.67.bmp,dataverse_datasets
1188,212,.61.bmp,dataverse_datasets
1189,212,.127.bmp,dataverse_datasets
1190,212,.207.bmp,dataverse_datasets
1191,212,.78.bmp,dataverse_datasets
1192,212,.135.bmp,dataverse_datasets
1193,212,.51.bmp,dataverse_datasets
1194,212,.190.bmp,dataverse_datasets
1195,212,.130.bmp,dataverse_datasets
1196,212,.192.bmp,dataverse_datasets
1197,212,.26.bmp,dataverse_datasets
1198,212,.43.bmp,dataverse_datasets
1199,212,.98.bmp,dataverse_datasets
1200,212,.75.bmp,dataverse_datasets
1201,212,.77.bmp,dataverse_datasets
1202,212,.17.bmp,dataverse_datasets
1203,212,.194.bmp,dataverse_datasets
1204,212,.30.bmp,dataverse_datasets
1205,212,.110.bmp,dataverse_datasets
1206,212,.24.bmp,dataverse_datasets
1207,212,.85.bmp,dataverse_datasets
1208,212,.json,dataverse_datasets
1209,212,.105.bmp,dataverse_datasets
1210,212,.123.bmp,dataverse_datasets
1211,212,.94.bmp,dataverse_datasets
1212,212,.119.bmp,dataverse_datasets
1213,212,.125.bmp,dataverse_datasets
1214,212,.70.bmp,dataverse_datasets
1215,212,.159.bmp,dataverse_datasets
1216,212,.72.bmp,dataverse_datasets
1217,212,.147.bmp,dataverse_datasets
1218,212,.89.bmp,dataverse_datasets
1219,212,.74.bmp,dataverse_datasets
1220,212,.109.bmp,dataverse_datasets
1221,212,.162.bmp,dataverse_datasets
1222,212,.14.bmp,dataverse_datasets
1223,212,.155.bmp,dataverse_datasets
1224,212,.99.bmp,dataverse_datasets
1225,212,.97.bmp,dataverse_datasets
1226,212,.37.bmp,dataverse_datasets
1227,212,.44.bmp,dataverse_datasets
1228,212,.2.bmp,dataverse_datasets
1229,212,.5.bmp,dataverse_datasets
1230,212,.189.bmp,dataverse_datasets
1231,212,.28.bmp,dataverse_datasets
1232,212,.140.bmp,dataverse_datasets
1233,212,.137.bmp,dataverse_datasets
1234,212,.7.bmp,dataverse_datasets
1235,212,.150.bmp,dataverse_datasets
1236,212,.15.bmp,dataverse_datasets
1237,212,.170.bmp,dataverse_datasets
1238,212,.114.bmp,dataverse_datasets
1239,212,.187.bmp,dataverse_datasets
1240,212,.197.bmp,dataverse_datasets
1241,212,.160.bmp,dataverse_datasets
1242,212,.113.bmp,dataverse_datasets
1243,212,.20.bmp,dataverse_datasets
1244,212,.193.bmp,dataverse_datasets
1245,212,.50.bmp,dataverse_datasets
1246,212,.53.bmp,dataverse_datasets
1247,212,.106.bmp,dataverse_datasets
1248,212,.65.bmp,dataverse_datasets
1249,212,.9.bmp,dataverse_datasets
1250,212,.153.bmp,dataverse_datasets
1251,212,.120.bmp,dataverse_datasets
1252,212,.144.bmp,dataverse_datasets
1253,212,.188.bmp,dataverse_datasets
1254,212,.199.bmp,dataverse_datasets
1255,212,.23.bmp,dataverse_datasets
1256,212,.39.bmp,dataverse_datasets
1257,212,.57.bmp,dataverse_datasets
1258,212,.138.bmp,dataverse_datasets
1259,212,.31.bmp,dataverse_datasets
1260,212,.95.bmp,dataverse_datasets
1261,212,.63.bmp,dataverse_datasets
1262,212,.116.bmp,dataverse_datasets
1263,212,.156.bmp,dataverse_datasets
1264,212,.163.bmp,dataverse_datasets
1265,212,.32.bmp,dataverse_datasets
1266,212,.129.bmp,dataverse_datasets
1267,212,.154.bmp,dataverse_datasets
1268,212,.40.bmp,dataverse_datasets
1269,212,.164.bmp,dataverse_datasets
1270,212,.206.bmp,dataverse_datasets
1271,212,.46.bmp,dataverse_datasets
1272,212,.195.bmp,dataverse_datasets
1273,212,.141.bmp,dataverse_datasets
1274,212,.52.bmp,dataverse_datasets
1275,212,.101.bmp,dataverse_datasets
1276,212,.3.bmp,dataverse_datasets
1277,212,.167.bmp,dataverse_datasets
1278,212,.21.bmp,dataverse_datasets
1279,212,.177.bmp,dataverse_datasets
1280,212,.126.bmp,dataverse_datasets
1281,212,.6.bmp,dataverse_datasets
1282,212,.4.bmp,dataverse_datasets
1283,212,.49.bmp,dataverse_datasets
1284,212,.205.bmp,dataverse_datasets
1285,212,.29.bmp,dataverse_datasets
1286,212,.146.bmp,dataverse_datasets
1287,212,.84.bmp,dataverse_datasets
1288,212,.81.bmp,dataverse_datasets
1289,212,.104.bmp,dataverse_datasets
1290,212,.62.bmp,dataverse_datasets
1291,212,.79.bmp,dataverse_datasets
1292,212,.25.bmp,dataverse_datasets
1293,212,.139.bmp,dataverse_datasets
1294,212,.182.bmp,dataverse_datasets
1295,212,.204.bmp,dataverse_datasets
1296,212,.149.bmp,dataverse_datasets
1297,212,.134.bmp,dataverse_datasets
1298,212,.27.bmp,dataverse_datasets
1299,212,.12.bmp,dataverse_datasets
1300,212,.136.bmp,dataverse_datasets
1301,212,.181.bmp,dataverse_datasets
1302,212,.58.bmp,dataverse_datasets
1303,212,.86.bmp,dataverse_datasets
1304,212,.59.bmp,dataverse_datasets
1305,212,.13.bmp,dataverse_datasets
1306,212,.158.bmp,dataverse_datasets
1307,212,.90.bmp,dataverse_datasets
1308,212,.166.bmp,dataverse_datasets
1309,212,.178.bmp,dataverse_datasets
1310,212,.196.bmp,dataverse_datasets
1311,212,.93.bmp,dataverse_datasets
1312,212,.121.bmp,dataverse_datasets
1313,212,.203.bmp,dataverse_datasets
1314,212,.87.bmp,dataverse_datasets
1315,212,.34.bmp,dataverse_datasets
1316,212,.180.bmp,dataverse_datasets
1317,212,.38.bmp,dataverse_datasets
1318,212,.148.bmp,dataverse_datasets
1319,212,.201.bmp,dataverse_datasets
1320,212,.186.bmp,dataverse_datasets
1321,212,.48.bmp,dataverse_datasets
1322,212,.64.bmp,dataverse_datasets
1323,212,.108.bmp,dataverse_datasets
1324,212,.56.bmp,dataverse_datasets
1325,212,.115.bmp,dataverse_datasets
1326,212,.191.bmp,dataverse_datasets
1327,212,.122.bmp,dataverse_datasets
1328,212,.103.bmp,dataverse_datasets
1329,213,.pdf,dataverse_datasets
1330,213,.tab,dataverse_datasets
1331,213,.RData,dataverse_datasets
1332,213,.Rmd,dataverse_datasets
1333,213,.txt,dataverse_datasets
1334,214,.tar.gz,dataverse_datasets
1335,214,.txt,dataverse_datasets
1336,215,.partition.3.fold.2.tab,dataverse_datasets
1337,215,.partition.5.fold.1.tab,dataverse_datasets
1338,215,.partition.2.fold.2.tab,dataverse_datasets
1339,215,.partition.5.fold.2.tab,dataverse_datasets
1340,215,.partition.1.fold.1.tab,dataverse_datasets
1341,215,.partition.3.fold.1.tab,dataverse_datasets
1342,215,.partition.1.fold.2.tab,dataverse_datasets
1343,215,.partition.2.fold.1.tab,dataverse_datasets
1344,215,.partition.4.fold.2.tab,dataverse_datasets
1345,215,.partition.4.fold.1.tab,dataverse_datasets
1346,216,.tar.gz,dataverse_datasets
1347,217,.tar.gz.ag,dataverse_datasets
1348,217,.tar.gz.cf,dataverse_datasets
1349,217,.tar.gz.bq,dataverse_datasets
1350,217,.tar.gz.ah,dataverse_datasets
1351,217,.tar.gz.bl,dataverse_datasets
1352,217,.tar.gz.af,dataverse_datasets
1353,217,.tar.gz.cl,dataverse_datasets
1354,217,.tar.gz.aw,dataverse_datasets
1355,217,.tar.gz.am,dataverse_datasets
1356,217,.tar.gz.ay,dataverse_datasets
1357,217,.tar.gz.bm,dataverse_datasets
1358,217,.tar.gz.cs,dataverse_datasets
1359,217,.tar.gz.ad,dataverse_datasets
1360,217,.tar.gz.as,dataverse_datasets
1361,217,.tar.gz.bd,dataverse_datasets
1362,217,.tar.gz.cg,dataverse_datasets
1363,217,.tar.gz.bn,dataverse_datasets
1364,217,.tar.gz.bu,dataverse_datasets
1365,217,.tar.gz.bw,dataverse_datasets
1366,217,.tar.gz.az,dataverse_datasets
1367,217,.tar.gz.aa,dataverse_datasets
1368,217,.tar.gz.cw,dataverse_datasets
1369,217,.tar.gz.ck,dataverse_datasets
1370,217,.tar.gz.cm,dataverse_datasets
1371,217,.tar.gz.cy,dataverse_datasets
1372,217,.tar.gz.br,dataverse_datasets
1373,217,.tar.gz.cb,dataverse_datasets
1374,217,.tar.gz.cv,dataverse_datasets
1375,217,.tar.gz.cn,dataverse_datasets
1376,217,.tar.gz.cq,dataverse_datasets
1377,217,.tar.gz.bb,dataverse_datasets
1378,217,.tar.gz.ai,dataverse_datasets
1379,217,.tar.gz.bc,dataverse_datasets
1380,217,.tar.gz.cx,dataverse_datasets
1381,217,.tar.gz.co,dataverse_datasets
1382,217,.tar.gz.ap,dataverse_datasets
1383,217,.tar.gz.bv,dataverse_datasets
1384,217,.tar.gz.bi,dataverse_datasets
1385,217,.tar.gz.bz,dataverse_datasets
1386,217,.tar.gz.ab,dataverse_datasets
1387,217,.tar.gz.aq,dataverse_datasets
1388,217,.tar.gz.be,dataverse_datasets
1389,217,.tar.gz.bo,dataverse_datasets
1390,217,.tar.gz.an,dataverse_datasets
1391,217,.tar.gz.ar,dataverse_datasets
1392,217,.tar.gz.cr,dataverse_datasets
1393,217,.tar.gz.bp,dataverse_datasets
1394,217,.tar.gz.cd,dataverse_datasets
1395,217,.tar.gz.cc,dataverse_datasets
1396,217,.tar.gz.au,dataverse_datasets
1397,217,.tar.gz.cj,dataverse_datasets
1398,217,.tar.gz.bk,dataverse_datasets
1399,217,.tar.gz.cz,dataverse_datasets
1400,217,.tar.gz.at,dataverse_datasets
1401,217,.tar.gz.ba,dataverse_datasets
1402,217,.tar.gz.al,dataverse_datasets
1403,217,.tar.gz.ac,dataverse_datasets
1404,217,.tar.gz.ct,dataverse_datasets
1405,217,.tar.gz.by,dataverse_datasets
1406,217,.tar.gz.ak,dataverse_datasets
1407,217,.tar.gz.bt,dataverse_datasets
1408,217,.tar.gz.ci,dataverse_datasets
1409,217,.tar.gz.bg,dataverse_datasets
1410,217,.tar.gz.bh,dataverse_datasets
1411,217,.tar.gz.aj,dataverse_datasets
1412,217,.tar.gz.av,dataverse_datasets
1413,217,.tar.gz.cp,dataverse_datasets
1414,217,.tar.gz.bx,dataverse_datasets
1415,217,.tar.gz.ao,dataverse_datasets
1416,217,.tar.gz.ca,dataverse_datasets
1417,217,.tar.gz.cu,dataverse_datasets
1418,217,.tar.gz.ae,dataverse_datasets
1419,217,.tar.gz.ch,dataverse_datasets
1420,217,.tar.gz.ax,dataverse_datasets
1421,217,.tar.gz.bj,dataverse_datasets
1422,217,.tar.gz.bs,dataverse_datasets
1423,217,.tar.gz.bf,dataverse_datasets
1424,217,.tar.gz.ce,dataverse_datasets
1425,218,,dataverse_datasets
1426,218,.pdf,dataverse_datasets
1427,218,.tab,dataverse_datasets
1428,218,.est.c.txt,dataverse_datasets
1429,218,.RData,dataverse_datasets
1430,218,.Rmd,dataverse_datasets
1431,218,.py,dataverse_datasets
1432,218,.xls,dataverse_datasets
1433,218,.est.fitted.txt,dataverse_datasets
1434,218,.csv,dataverse_datasets
1435,218,.R,dataverse_datasets
1436,218,.txt,dataverse_datasets
1437,219,.zip,dataverse_datasets
1438,220,.zip,dataverse_datasets
1439,221,.csv,dataverse_datasets
1440,222,.dataset-1.tab,dataverse_datasets
1441,222,.dataset.tab,dataverse_datasets
1442,223,.zip,dataverse_datasets
1443,223,.tab,dataverse_datasets
1444,223,.ipynb,dataverse_datasets
1445,224,.png,dataverse_datasets
1446,224,.h5,dataverse_datasets
1447,225,. Docs Topics.csv,dataverse_datasets
1448,226,. Number of articles by computer science topics.csv,dataverse_datasets
1449,227,.zip,dataverse_datasets
1450,228,.cpython-37.pyc,dataverse_datasets
1451,228,,dataverse_datasets
1452,228,.pdf,dataverse_datasets
1453,228,.ipynb,dataverse_datasets
1454,228,.py,dataverse_datasets
1455,228,.cpython-36.pyc,dataverse_datasets
1456,228,.txt,dataverse_datasets
1457,229,.zip,dataverse_datasets
1458,229,.tab,dataverse_datasets
1459,229,.py,dataverse_datasets
1460,230,.pdf,dataverse_datasets
1461,230,,dataverse_datasets
1462,230,.tab,dataverse_datasets
1463,230,.sh,dataverse_datasets
1464,230,.tex,dataverse_datasets
1465,230,.py,dataverse_datasets
1466,230,.csv,dataverse_datasets
1467,230,.md,dataverse_datasets
1468,230,.zip,dataverse_datasets
1469,230,.svg,dataverse_datasets
1470,230,.R,dataverse_datasets
1471,231,.txt,dataverse_datasets
1472,231,.7z,dataverse_datasets
1473,231,.docx,dataverse_datasets
1474,232,.py,dataverse_datasets
1475,232,.tab,dataverse_datasets
1476,233,.png,dataverse_datasets
1477,233,.h5,dataverse_datasets
1478,234,.7z,dataverse_datasets
1479,235,.pdf,dataverse_datasets
1480,235,.bmp,dataverse_datasets
1481,236,.mat,dataverse_datasets
1482,236,.txt,dataverse_datasets
1483,237,.pdf,dataverse_datasets
1484,237,.rds,dataverse_datasets
1485,237,.R,dataverse_datasets
1486,237,.txt,dataverse_datasets
1487,238,.pdf,dataverse_datasets
1488,238,.tab,dataverse_datasets
1489,238,.RData,dataverse_datasets
1490,238,.7z,dataverse_datasets
1491,238,.jpg,dataverse_datasets
1492,238,.R,dataverse_datasets
1493,238,.txt,dataverse_datasets
1494,239,.pdf,dataverse_datasets
1495,239,.php,dataverse_datasets
1496,239,.tab,dataverse_datasets
1497,239,.rds,dataverse_datasets
1498,239,.sh,dataverse_datasets
1499,239,.xls,dataverse_datasets
1500,239,.do,dataverse_datasets
1501,239,.csv,dataverse_datasets
1502,239,.zip,dataverse_datasets
1503,239,.R,dataverse_datasets
1504,239,.txt,dataverse_datasets
1505,240,.pdf,dataverse_datasets
1506,240,.zip,dataverse_datasets
1507,240,.mat,dataverse_datasets
1508,240,.png,dataverse_datasets
1509,241,.mat,dataverse_datasets
1510,241,.txt,dataverse_datasets
1511,242,.nc,dataverse_datasets
1512,243,.py,dataverse_datasets
1513,243,.R,dataverse_datasets
1514,243,.csv,dataverse_datasets
1515,244,.pdf,dataverse_datasets
1516,245,.tab,dataverse_datasets
1517,245,.csv,dataverse_datasets
1518,246,.pdf,dataverse_datasets
1519,246,.mat,dataverse_datasets
1520,246,.m,dataverse_datasets
1521,247,.pdf,dataverse_datasets
1522,247,.tab,dataverse_datasets
1523,247,.dta,dataverse_datasets
1524,247,.csv,dataverse_datasets
1525,248,.7z,dataverse_datasets
1526,249,.txt,dataverse_datasets
1527,249,.ipynb,dataverse_datasets
1528,249,.csv,dataverse_datasets
1529,251,.ods,dataverse_datasets
1530,251,.npz,dataverse_datasets
1531,251,.csv,dataverse_datasets
1532,254,.pdf,dataverse_datasets
1533,255,.pdf,dataverse_datasets
1534,261,.zip,dataverse_datasets
1535,261,.tif,dataverse_datasets
1536,261,.txt,dataverse_datasets
1537,262,.tar0007,dataverse_datasets
1538,262,.tar0008,dataverse_datasets
1539,262,.tar0006,dataverse_datasets
1540,262,.tar0005,dataverse_datasets
1541,262,.tar0009,dataverse_datasets
1542,262,.tar0003,dataverse_datasets
1543,262,.tar0011,dataverse_datasets
1544,262,.tar0000,dataverse_datasets
1545,262,.tar0002,dataverse_datasets
1546,262,.tar,dataverse_datasets
1547,262,.tar0001,dataverse_datasets
1548,262,.tar0010,dataverse_datasets
1549,262,.tar0004,dataverse_datasets
1550,262,.txt,dataverse_datasets
1551,263,.pdf,dataverse_datasets
1552,266,.pdf,dataverse_datasets
1553,280,.csv,dataverse_datasets
1554,281,.csv,dataverse_datasets
1555,282,.pdf,dataverse_datasets
1556,282,.zip,dataverse_datasets
1557,283,.csv,dataverse_datasets
1558,289,.zip,dataverse_datasets
1559,289,.xls,dataverse_datasets
1560,292,.zip,dataverse_datasets
1561,292,.xls,dataverse_datasets
1562,295,.csv,dataverse_datasets
1563,297,.tar.gz,dataverse_datasets
1564,304,.tab,dataverse_datasets
1565,304,.txt,dataverse_datasets
1566,305,.pdf,dataverse_datasets
1567,305,.ipynb,dataverse_datasets
1568,305,.txt,dataverse_datasets
1569,305,.zip,dataverse_datasets
1570,305,.npz,dataverse_datasets
1571,306,.zip,dataverse_datasets
1572,312,.pdf,dataverse_datasets
1573,312,.tab,dataverse_datasets
1574,312,.txt,dataverse_datasets
1575,312,.xlsx,dataverse_datasets
1576,313,.zip,dataverse_datasets
1577,313,.npy,dataverse_datasets
1578,313,.txt,dataverse_datasets
1579,314,.zip,dataverse_datasets
1580,314,.txt,dataverse_datasets
